ID,datekey,Canal,Cliente,Segmento,Vehiculo,Costo Vehículo,Precio Venta sin IGV,IGV,Sede,Vendedor
12516,20150404,5,402,Empresa,168,17486.2304,27278.5195,0.18,3,6
12517,20150404,5,705,Empresa,57,17677.2,28106.748,0.18,3,6
12518,20150404,5,16,Empresa,133,17412.1905,25421.7981,0.18,3,6
12519,20150404,5,362,Empresa,134,17904.3146,27751.6877,0.18,3,6
14194,20170708,8,397,Empresa,12,17374.121,23976.287,0.18,3,6
430,20170124,9,591,Empresa,175,17766.5556,27182.83,0.18,2,11
431,20170124,9,856,Empresa,3,16966.2701,22056.1512,0.18,2,11
432,20170124,9,110,Empresa,90,17323.1615,23905.9629,0.18,2,11
433,20170124,9,642,Empresa,31,16480.0186,22412.8253,0.18,2,11
2221,20161021,3,129,Empresa,35,17928.1954,25278.7554,0.18,2,11
2222,20161021,3,362,Empresa,175,17766.5556,24340.1811,0.18,2,11
2223,20161021,3,1118,Empresa,98,17906.5446,23636.6388,0.18,2,11
2224,20161021,3,897,Empresa,58,17594.3922,25687.8126,0.18,2,11
2384,20161011,2,424,Empresa,134,17904.3146,27214.5582,0.18,2,11
2385,20161011,2,243,Empresa,90,17323.1615,26331.2055,0.18,2,11
2386,20161011,2,93,Empresa,170,17394.4193,26091.6289,0.18,2,11
2387,20161011,2,448,Empresa,41,17558.8369,26338.2553,0.18,2,11
2482,20161006,7,1037,Empresa,55,17777.94,28444.704,0.18,2,11
2483,20161006,7,668,Empresa,134,17904.3146,27035.5151,0.18,2,11
2484,20161006,7,410,Empresa,116,17633.2773,26097.2504,0.18,2,11
2485,20161006,7,420,Empresa,174,17365.9725,23791.3823,0.18,2,11
2771,20160918,4,322,Empresa,176,17551.2512,25098.2892,0.18,2,11
2772,20160918,4,68,Empresa,124,17481.4583,24648.8562,0.18,2,11
2773,20160918,4,230,Empresa,119,17266.89,24346.3149,0.18,2,11
2774,20160918,4,240,Empresa,101,17492.7954,23790.2018,0.18,2,11
3354,20160811,1,644,Empresa,71,17776.2143,28086.4186,0.18,2,11
3355,20160811,1,942,Empresa,40,16916.2522,22667.7779,0.18,2,11
3356,20160811,1,362,Empresa,2,16713.2222,25404.0978,0.18,2,11
3357,20160811,1,804,Empresa,1,16766.9526,25318.0985,0.18,2,11
3464,20160804,4,462,Empresa,122,16910.643,24689.5388,0.18,2,11
3465,20160804,4,92,Empresa,110,17185.4921,25434.5283,0.18,2,11
3466,20160804,4,980,Empresa,20,17542.8297,25437.1031,0.18,2,11
3467,20160804,4,888,Empresa,62,17052.0326,24895.9676,0.18,2,11
3597,20160727,4,1078,Empresa,130,17890.893,28088.7019,0.18,2,11
3598,20160727,4,232,Empresa,4,17688.2122,23171.558,0.18,2,11
3599,20160727,4,604,Empresa,117,16779.5022,22652.3279,0.18,2,11
3600,20160727,4,750,Empresa,37,17577.5046,25487.3816,0.18,2,11
3639,20160725,5,464,Empresa,83,17259.0,23472.24,0.18,2,11
3640,20160725,5,457,Empresa,154,17280.4071,23501.3537,0.18,2,11
3641,20160725,5,1000,Empresa,157,18057.8296,28170.2142,0.18,2,11
3642,20160725,5,776,Empresa,82,17657.1417,26309.1411,0.18,2,11
4449,20160612,1,1140,Empresa,162,18489.8026,28844.092,0.18,2,11
4450,20160612,1,539,Empresa,25,17496.8069,22745.849,0.18,2,11
4451,20160612,1,144,Empresa,119,17266.89,25727.6661,0.18,2,11
4452,20160612,1,474,Empresa,23,17002.5247,26353.9133,0.18,2,11
4817,20160520,2,441,Empresa,172,17640.3286,28224.5257,0.18,2,11
4818,20160520,2,322,Empresa,156,17112.6217,22930.9131,0.18,2,11
4819,20160520,2,954,Empresa,7,17720.0447,27288.8689,0.18,2,11
4890,20160516,8,37,Empresa,58,17594.3922,23224.5977,0.18,2,11
4891,20160516,8,365,Empresa,60,17267.65,27110.2105,0.18,2,11
4892,20160516,8,387,Empresa,50,16277.7973,25067.8078,0.18,2,11
4893,20160516,8,95,Empresa,67,17674.0933,23329.8032,0.18,2,11
5165,20160504,7,798,Empresa,104,17345.1621,24803.5818,0.18,2,11
5166,20160504,7,272,Empresa,50,16277.7973,25881.6977,0.18,2,11
5167,20160504,7,253,Empresa,48,17018.6602,26208.7368,0.18,2,11
5168,20160504,7,1081,Empresa,97,17455.3364,25135.6844,0.18,2,11
5283,20160428,6,1076,Empresa,3,16966.2701,26467.3814,0.18,2,11
5284,20160428,6,477,Empresa,21,17975.7649,24447.0402,0.18,2,11
5285,20160428,6,1177,Empresa,48,17018.6602,26038.5502,0.18,2,11
5286,20160428,6,10,Empresa,174,17365.9725,25007.0004,0.18,2,11
5553,20160414,1,481,Empresa,141,18733.9543,24728.8197,0.18,2,11
5554,20160414,1,860,Empresa,20,17542.8297,24735.3899,0.18,2,11
5555,20160414,1,975,Empresa,140,17251.5879,23979.7072,0.18,2,11
5556,20160414,1,858,Empresa,96,17142.037,24341.6926,0.18,2,11
5795,20160330,8,355,Empresa,31,16480.0186,25379.2286,0.18,2,11
5796,20160330,8,1016,Empresa,103,17950.1111,23514.6456,0.18,2,11
5797,20160330,8,119,Empresa,176,17551.2512,28082.002,0.18,2,11
5798,20160330,8,495,Empresa,157,18057.8296,24558.6483,0.18,2,11
5994,20160318,5,112,Empresa,146,17014.9952,24161.2932,0.18,2,11
5995,20160318,5,484,Empresa,142,17184.529,23370.9594,0.18,2,11
5996,20160318,5,753,Empresa,154,17280.4071,23501.3537,0.18,2,11
5997,20160318,5,772,Empresa,137,17781.9037,23649.9319,0.18,2,11
6306,20160302,5,984,Empresa,140,17251.5879,23462.1595,0.18,2,11
6307,20160302,5,470,Empresa,117,16779.5022,25001.4582,0.18,2,11
6308,20160302,5,893,Empresa,151,17111.3824,24298.1629,0.18,2,11
6309,20160302,5,390,Empresa,172,17640.3286,25578.4764,0.18,2,11
6598,20160217,2,716,Empresa,59,18055.7447,23833.583,0.18,2,11
6599,20160217,2,495,Empresa,146,17014.9952,27223.9923,0.18,2,11
6600,20160217,2,1026,Empresa,6,17052.4917,24044.0132,0.18,2,11
6601,20160217,2,840,Empresa,178,17336.9475,23058.1402,0.18,2,11
6853,20160203,9,60,Empresa,43,18339.896,27509.844,0.18,2,11
6854,20160203,9,56,Empresa,87,17910.5681,27761.3805,0.18,2,11
6855,20160203,9,675,Empresa,65,17051.4158,26429.6945,0.18,2,11
6856,20160203,9,398,Empresa,169,17928.3266,26713.2066,0.18,2,11
7165,20160119,5,1002,Empresa,73,17036.0651,26916.9829,0.18,2,11
7166,20160119,5,735,Empresa,168,17486.2304,25005.3095,0.18,2,11
7167,20160119,5,288,Empresa,153,17178.9106,24394.053,0.18,2,11
7168,20160119,5,1109,Empresa,98,17906.5446,27934.2095,0.18,2,11
7629,20151222,6,215,Empresa,129,17768.6268,25231.4501,0.18,2,11
7630,20151222,6,461,Empresa,11,17262.6083,24685.5299,0.18,2,11
7631,20151222,6,274,Empresa,30,17312.688,22852.7482,0.18,2,11
7632,20151222,6,83,Empresa,164,16713.9247,23566.6338,0.18,2,11
8749,20151024,7,113,Empresa,173,17446.5585,26867.7002,0.18,2,11
8750,20151024,7,312,Empresa,30,17312.688,23718.3826,0.18,2,11
8751,20151024,7,155,Empresa,38,18084.4457,23509.7794,0.18,2,11
8752,20151024,7,964,Empresa,37,17577.5046,28124.0073,0.18,2,11
8753,20151023,8,1152,Empresa,70,17297.2324,26118.8208,0.18,2,11
8754,20151023,8,116,Empresa,65,17051.4158,23360.4396,0.18,2,11
8755,20151023,8,1041,Empresa,7,17720.0447,25516.8644,0.18,2,11
8756,20151023,8,329,Empresa,152,16594.1316,25720.904,0.18,2,11
9058,20151008,3,149,Empresa,24,17133.0786,27412.9257,0.18,2,11
9059,20151008,3,137,Empresa,147,17281.0986,22638.2392,0.18,2,11
9060,20151008,3,1158,Empresa,85,17594.584,27271.6052,0.18,2,11
9061,20151008,3,31,Empresa,25,17496.8069,23445.7212,0.18,2,11
9535,20150913,1,741,Empresa,160,16786.0843,26186.2916,0.18,2,11
9536,20150913,1,328,Empresa,149,17525.4202,27164.4014,0.18,2,11
9537,20150913,1,460,Empresa,143,17615.8517,23957.5583,0.18,2,11
9538,20150913,1,227,Empresa,122,16910.643,22998.4745,0.18,2,11
9563,20150910,8,558,Empresa,96,17142.037,22284.6482,0.18,2,11
9564,20150910,8,781,Empresa,108,18215.7071,28780.8173,0.18,2,11
9565,20150910,8,678,Empresa,107,17260.4854,22438.631,0.18,2,11
9566,20150910,8,312,Empresa,91,18290.6647,26887.2771,0.18,2,11
9582,20150909,5,406,Empresa,122,16910.643,26718.816,0.18,2,11
9583,20150909,5,778,Empresa,62,17052.0326,26771.6912,0.18,2,11
9584,20150909,5,1171,Empresa,113,17948.6684,25666.5958,0.18,2,11
9585,20150909,5,381,Empresa,60,17267.65,25728.7985,0.18,2,11
9628,20150906,5,1167,Empresa,162,18489.8026,27734.7039,0.18,2,11
9629,20150906,5,450,Empresa,114,17789.32,23837.6888,0.18,2,11
9630,20150906,5,292,Empresa,24,17133.0786,24842.9639,0.18,2,11
9631,20150906,5,804,Empresa,167,18199.8904,27481.8345,0.18,2,11
10109,20150812,5,506,Empresa,121,17060.5781,24226.0209,0.18,2,11
10110,20150812,5,696,Empresa,83,17259.0,23817.42,0.18,2,11
10111,20150812,5,952,Empresa,147,17281.0986,25921.6479,0.18,2,11
10112,20150812,5,892,Empresa,58,17594.3922,23400.5416,0.18,2,11
10132,20150810,8,246,Empresa,87,17910.5681,27582.2748,0.18,2,11
10133,20150810,8,1087,Empresa,150,17594.2658,24631.9721,0.18,2,11
10134,20150810,8,53,Empresa,116,17633.2773,25391.9193,0.18,2,11
10135,20150810,8,1162,Empresa,5,17132.9538,26898.7375,0.18,2,11
10531,20150723,5,347,Empresa,132,17145.7891,25375.7679,0.18,2,11
10532,20150723,5,458,Empresa,41,17558.8369,27391.7856,0.18,2,11
10533,20150723,5,260,Empresa,82,17657.1417,27191.9982,0.18,2,11
10534,20150723,5,1006,Empresa,150,17594.2658,25159.8001,0.18,2,11
10698,20150714,1,229,Empresa,179,17459.2253,22696.9929,0.18,2,11
10699,20150714,1,249,Empresa,168,17486.2304,25355.0341,0.18,2,11
10700,20150714,1,710,Empresa,99,17414.9711,25948.3069,0.18,2,11
10701,20150714,1,745,Empresa,96,17142.037,26570.1574,0.18,2,11
10779,20150710,1,1112,Empresa,81,17382.9556,23988.4787,0.18,2,11
10780,20150710,1,651,Empresa,83,17259.0,22609.29,0.18,2,11
10781,20150710,1,359,Empresa,150,17594.2658,26391.3987,0.18,2,11
10782,20150710,1,591,Empresa,45,17403.9439,26105.9158,0.18,2,11
10913,20150701,6,1175,Empresa,168,17486.2304,23781.2734,0.18,2,11
10914,20150701,6,11,Empresa,153,17178.9106,26455.5223,0.18,2,11
10915,20150701,6,6,Empresa,15,17195.1571,24932.9779,0.18,2,11
10916,20150701,6,99,Empresa,75,16943.3838,24906.7742,0.18,2,11
11481,20150531,8,840,Empresa,9,17021.548,23659.9518,0.18,2,11
11482,20150531,8,623,Empresa,174,17365.9725,24312.3615,0.18,2,11
11483,20150531,8,51,Empresa,45,17403.9439,27672.2708,0.18,2,11
11484,20150531,8,1093,Empresa,110,17185.4921,24918.9636,0.18,2,11
11636,20150524,2,296,Empresa,40,16916.2522,26896.841,0.18,2,11
11637,20150524,2,91,Empresa,103,17950.1111,24591.6522,0.18,2,11
11638,20150524,2,93,Empresa,49,17269.32,25558.5936,0.18,2,11
11639,20150524,2,717,Empresa,1,16766.9526,26324.1156,0.18,2,11
12246,20150418,2,417,Empresa,42,17564.1448,25116.7271,0.18,2,11
12247,20150418,2,578,Empresa,164,16713.9247,21728.1021,0.18,2,11
12248,20150418,2,816,Empresa,129,17768.6268,24876.0776,0.18,2,11
12249,20150418,2,801,Empresa,148,16964.9592,26126.0372,0.18,2,11
12535,20150401,8,109,Empresa,132,17145.7891,22289.5259,0.18,2,11
12536,20150401,8,727,Empresa,107,17260.4854,24509.8892,0.18,2,11
12537,20150401,8,338,Empresa,135,17744.5793,24132.6279,0.18,2,11
12538,20150401,8,769,Empresa,68,17204.4696,22365.8104,0.18,2,11
13213,20150219,4,736,Empresa,119,17266.89,22446.957,0.18,2,11
13214,20150219,4,355,Empresa,69,17785.2776,27389.3276,0.18,2,11
13215,20150219,4,690,Empresa,130,17890.893,27373.0662,0.18,2,11
13216,20150219,4,204,Empresa,14,16785.0514,23666.9225,0.18,2,11
13706,20150124,3,718,Empresa,179,17459.2253,25315.8767,0.18,2,11
13707,20150124,3,680,Empresa,151,17111.3824,27207.0979,0.18,2,11
13708,20150124,3,531,Empresa,25,17496.8069,26070.2423,0.18,2,11
13709,20150124,3,484,Empresa,123,18127.1475,26828.1783,0.18,2,11
919,20161228,8,863,Empresa,131,16901.265,22985.7204,0.18,2,8
920,20161228,8,315,Empresa,58,17594.3922,23752.4295,0.18,2,8
921,20161228,8,1064,Empresa,45,17403.9439,23669.3637,0.18,2,8
922,20161228,8,723,Empresa,159,17331.0141,23396.8691,0.18,2,8
1028,20161223,8,345,Empresa,55,17777.94,23466.8808,0.18,2,8
1029,20161223,8,514,Empresa,95,17671.2468,23679.4706,0.18,2,8
1030,20161223,8,333,Empresa,79,17682.6483,27408.1048,0.18,2,8
1031,20161223,8,427,Empresa,80,17378.0475,25893.2908,0.18,2,8
1173,20161216,4,776,Empresa,137,17781.9037,25783.7604,0.18,2,8
1174,20161216,4,220,Empresa,103,17950.1111,26566.1644,0.18,2,8
1175,20161216,4,510,Empresa,27,17379.5676,25200.373,0.18,2,8
1176,20161216,4,393,Empresa,49,17269.32,23140.8888,0.18,2,8
2585,20160929,5,389,Empresa,127,17831.8761,28352.683,0.18,2,8
2586,20160929,5,561,Empresa,96,17142.037,27084.4185,0.18,2,8
2587,20160929,5,955,Empresa,173,17446.5585,26518.769,0.18,2,8
2588,20160929,5,844,Empresa,153,17178.9106,23878.6857,0.18,2,8
2882,20160911,8,789,Empresa,47,17249.4684,23286.7823,0.18,2,8
2883,20160911,8,603,Empresa,55,17777.94,24711.3366,0.18,2,8
2884,20160911,8,460,Empresa,2,16713.2222,25905.4944,0.18,2,8
2885,20160911,8,488,Empresa,85,17594.584,27975.3886,0.18,2,8
3535,20160731,7,1046,Empresa,86,16950.05,27120.08,0.18,2,8
3536,20160731,7,537,Empresa,60,17267.65,27282.887,0.18,2,8
3537,20160731,7,390,Empresa,142,17184.529,26120.484,0.18,2,8
3538,20160731,7,549,Empresa,115,18308.6794,28927.7135,0.18,2,8
4106,20160703,1,537,Empresa,23,17002.5247,25503.7871,0.18,2,8
4107,20160703,1,45,Empresa,176,17551.2512,22816.6266,0.18,2,8
4108,20160703,1,698,Empresa,64,17115.1125,24988.0642,0.18,2,8
4109,20160703,1,237,Empresa,131,16901.265,26873.0114,0.18,2,8
4177,20160629,1,1161,Empresa,98,17906.5446,24352.9006,0.18,2,8
4178,20160629,1,1070,Empresa,117,16779.5022,25001.4582,0.18,2,8
4179,20160629,1,492,Empresa,131,16901.265,23999.7963,0.18,2,8
4180,20160629,1,1071,Empresa,6,17052.4917,24555.588,0.18,2,8
4370,20160617,3,306,Empresa,49,17269.32,23831.6616,0.18,2,8
4371,20160617,3,842,Empresa,69,17785.2776,28100.7387,0.18,2,8
4372,20160617,3,731,Empresa,48,17018.6602,22975.1913,0.18,2,8
4373,20160617,3,555,Empresa,92,17448.8832,27045.7689,0.18,2,8
4986,20160512,2,951,Empresa,65,17051.4158,24554.0387,0.18,2,8
4987,20160512,2,51,Empresa,40,16916.2522,23851.9156,0.18,2,8
4988,20160512,2,961,Empresa,141,18733.9543,28100.9314,0.18,2,8
4989,20160512,2,854,Empresa,133,17412.1905,25944.1638,0.18,2,8
5380,20160423,7,582,Empresa,64,17115.1125,24132.3086,0.18,2,8
5381,20160423,7,1065,Empresa,34,17408.408,23327.2667,0.18,2,8
5382,20160423,7,670,Empresa,67,17674.0933,25097.2125,0.18,2,8
5383,20160423,7,1123,Empresa,23,17002.5247,22613.3579,0.18,2,8
5669,20160408,1,753,Empresa,64,17115.1125,26014.971,0.18,2,8
5670,20160408,1,478,Empresa,63,17379.3034,27459.2994,0.18,2,8
5671,20160408,1,255,Empresa,112,17400.1259,23838.1725,0.18,2,8
5672,20160408,1,122,Empresa,101,17492.7954,27813.5448,0.18,2,8
5683,20160407,2,135,Empresa,67,17674.0933,23153.0623,0.18,2,8
5684,20160407,2,722,Empresa,71,17776.2143,24531.1757,0.18,2,8
5685,20160407,2,392,Empresa,171,16709.9392,24563.6107,0.18,2,8
5686,20160407,2,1088,Empresa,140,17251.5879,25014.8024,0.18,2,8
5987,20160318,3,627,Empresa,57,17677.2,26339.028,0.18,2,8
5988,20160318,3,359,Empresa,75,16943.3838,25753.9434,0.18,2,8
5989,20160318,3,771,Empresa,1,16766.9526,24982.7594,0.18,2,8
5990,20160318,3,1056,Empresa,47,17249.4684,24666.7398,0.18,2,8
6210,20160307,9,149,Empresa,89,17104.9976,27196.9463,0.18,2,8
6211,20160307,9,893,Empresa,18,17472.3209,26732.651,0.18,2,8
6212,20160307,9,713,Empresa,126,18020.4532,23606.7936,0.18,2,8
6213,20160307,9,178,Empresa,174,17365.9725,23617.7226,0.18,2,8
6500,20160221,8,30,Empresa,49,17269.32,22968.1956,0.18,2,8
6501,20160221,8,459,Empresa,144,17190.175,26129.066,0.18,2,8
6502,20160221,8,641,Empresa,81,17382.9556,27117.4107,0.18,2,8
6503,20160221,8,221,Empresa,22,17918.5433,27594.5567,0.18,2,8
6712,20160210,6,168,Empresa,21,17975.7649,25345.8285,0.18,2,8
6713,20160210,6,1064,Empresa,22,17918.5433,24548.4043,0.18,2,8
6714,20160210,6,1029,Empresa,126,18020.4532,28111.9069,0.18,2,8
6715,20160210,6,316,Empresa,115,18308.6794,27829.1928,0.18,2,8
7425,20160105,4,278,Empresa,105,18157.1783,24875.3343,0.18,2,8
7426,20160105,4,823,Empresa,83,17259.0,25370.73,0.18,2,8
7427,20160105,4,857,Empresa,56,17321.6625,22864.5945,0.18,2,8
7428,20160105,4,63,Empresa,10,16247.0667,23883.188,0.18,2,8
7590,20151224,6,409,Empresa,20,17542.8297,25612.5314,0.18,2,8
7591,20151224,6,1124,Empresa,28,17717.6137,27993.8296,0.18,2,8
7592,20151224,6,269,Empresa,108,18215.7071,28598.6602,0.18,2,8
7593,20151224,6,1068,Empresa,95,17671.2468,25446.5953,0.18,2,8
7710,20151217,8,1051,Empresa,149,17525.4202,24535.5883,0.18,2,8
7711,20151217,8,364,Empresa,33,17013.6929,25180.2654,0.18,2,8
7712,20151217,8,344,Empresa,133,17412.1905,24202.9448,0.18,2,8
7713,20151217,8,123,Empresa,152,16594.1316,25886.8454,0.18,2,8
8208,20151120,1,917,Empresa,122,16910.643,22491.1552,0.18,2,8
8209,20151120,1,811,Empresa,104,17345.1621,23762.872,0.18,2,8
8210,20151120,1,789,Empresa,13,17250.3325,24150.4655,0.18,2,8
8211,20151120,1,326,Empresa,26,17178.5023,25080.6134,0.18,2,8
8541,20151102,3,687,Empresa,103,17950.1111,26745.6656,0.18,2,8
8542,20151102,3,681,Empresa,84,18439.7743,24893.6953,0.18,2,8
8543,20151102,3,938,Empresa,169,17928.3266,28147.4727,0.18,2,8
8544,20151102,3,322,Empresa,136,17564.6927,26873.9798,0.18,2,8
8620,20151030,1,3,Empresa,112,17400.1259,26970.1952,0.18,2,8
8621,20151030,1,353,Empresa,113,17948.6684,27281.976,0.18,2,8
8622,20151030,1,468,Empresa,98,17906.5446,28113.275,0.18,2,8
8623,20151030,1,1042,Empresa,113,17948.6684,28538.3828,0.18,2,8
9238,20150927,5,340,Empresa,131,16901.265,24844.8596,0.18,2,8
9239,20150927,5,984,Empresa,42,17564.1448,26873.1416,0.18,2,8
9240,20150927,5,1009,Empresa,148,16964.9592,25786.738,0.18,2,8
9241,20150927,5,1000,Empresa,131,16901.265,25520.9102,0.18,2,8
9383,20150919,9,216,Empresa,166,18141.0,24308.94,0.18,2,8
9384,20150919,9,656,Empresa,72,17714.4702,23383.1007,0.18,2,8
9385,20150919,9,235,Empresa,40,16916.2522,26051.0284,0.18,2,8
9386,20150919,9,471,Empresa,124,17481.4583,26222.1875,0.18,2,8
9662,20150904,2,122,Empresa,50,16277.7973,22951.6942,0.18,2,8
9663,20150904,2,911,Empresa,73,17036.0651,24872.6551,0.18,2,8
9664,20150904,2,593,Empresa,69,17785.2776,26500.0637,0.18,2,8
9790,20150828,2,593,Empresa,71,17776.2143,27553.1321,0.18,2,8
9791,20150828,2,654,Empresa,100,18028.7368,27403.68,0.18,2,8
9792,20150828,2,783,Empresa,11,17262.6083,27102.2951,0.18,2,8
9793,20150828,2,961,Empresa,161,16580.2274,21885.9002,0.18,2,8
10550,20150722,9,412,Empresa,36,17591.0,25155.13,0.18,2,8
10551,20150722,9,1094,Empresa,179,17459.2253,24093.7309,0.18,2,8
10552,20150722,9,627,Empresa,11,17262.6083,24512.9038,0.18,2,8
10553,20150722,9,680,Empresa,82,17657.1417,23307.427,0.18,2,8
11307,20150609,8,21,Empresa,55,17777.94,25955.7924,0.18,2,8
11308,20150609,8,454,Empresa,87,17910.5681,27761.3805,0.18,2,8
11309,20150609,8,373,Empresa,136,17564.6927,26522.686,0.18,2,8
11310,20150609,8,128,Empresa,102,17736.3395,27846.053,0.18,2,8
11927,20150508,8,509,Empresa,68,17204.4696,25462.615,0.18,2,8
11928,20150508,8,838,Empresa,110,17185.4921,26465.6578,0.18,2,8
11929,20150508,8,238,Empresa,89,17104.9976,23262.7968,0.18,2,8
11930,20150508,8,977,Empresa,6,17052.4917,26942.9368,0.18,2,8
12109,20150428,7,351,Empresa,163,17730.2222,25708.8222,0.18,2,8
12110,20150428,7,787,Empresa,148,16964.9592,22563.3958,0.18,2,8
12111,20150428,7,1012,Empresa,82,17657.1417,25073.1412,0.18,2,8
12112,20150428,7,425,Empresa,23,17002.5247,24993.7113,0.18,2,8
12319,20150414,4,1069,Empresa,117,16779.5022,23659.0981,0.18,2,8
12320,20150414,4,231,Empresa,67,17674.0933,28101.8084,0.18,2,8
12321,20150414,4,793,Empresa,141,18733.9543,27164.2337,0.18,2,8
12322,20150414,4,43,Empresa,138,17348.4811,26196.2064,0.18,2,8
12393,20150411,7,716,Empresa,142,17184.529,26979.7104,0.18,2,8
12394,20150411,7,785,Empresa,67,17674.0933,24036.7669,0.18,2,8
12395,20150411,7,1111,Empresa,61,17536.8308,26129.8778,0.18,2,8
12396,20150411,7,13,Empresa,122,16910.643,23844.0067,0.18,2,8
12876,20150312,6,846,Empresa,11,17262.6083,23995.0256,0.18,2,8
12877,20150312,6,413,Empresa,174,17365.9725,23096.7434,0.18,2,8
12878,20150312,6,192,Empresa,167,18199.8904,28755.8268,0.18,2,8
12879,20150312,6,523,Empresa,8,18283.6954,27425.543,0.18,2,8
12892,20150311,9,218,Empresa,146,17014.9952,26373.2425,0.18,2,8
12893,20150311,9,727,Empresa,137,17781.9037,23649.9319,0.18,2,8
12894,20150311,9,94,Empresa,63,17379.3034,27285.5064,0.18,2,8
12895,20150311,9,734,Empresa,98,17906.5446,24711.0315,0.18,2,8
13253,20150216,9,362,Empresa,178,17336.9475,26525.5297,0.18,2,8
13254,20150216,9,1069,Empresa,149,17525.4202,26288.1303,0.18,2,8
13255,20150216,9,86,Empresa,142,17184.529,27323.401,0.18,2,8
13256,20150216,9,166,Empresa,153,17178.9106,23535.1075,0.18,2,8
13830,20150119,1,471,Empresa,170,17394.4193,25569.7963,0.18,2,8
13831,20150119,1,68,Empresa,161,16580.2274,23709.7252,0.18,2,8
13832,20150119,1,680,Empresa,88,16966.7553,26637.8058,0.18,2,8
13857,20150118,3,751,Empresa,171,16709.9392,21890.0204,0.18,2,8
13858,20150118,3,1036,Empresa,113,17948.6684,27999.9227,0.18,2,8
13859,20150118,3,985,Empresa,18,17472.3209,24111.8029,0.18,2,8
13860,20150118,3,426,Empresa,65,17051.4158,22337.3547,0.18,2,8
14088,20150108,7,187,Empresa,61,17536.8308,23499.3532,0.18,2,8
14089,20150108,7,753,Empresa,67,17674.0933,25627.4353,0.18,2,8
14090,20150108,7,785,Empresa,69,17785.2776,26322.2109,0.18,2,8
14091,20150108,7,1114,Empresa,163,17730.2222,26595.3333,0.18,2,8
14,20170624,1,917,Empresa,47,17249.4684,26391.6866,0.18,1,9
15,20170623,1,279,Empresa,41,17558.8369,22826.488,0.18,1,9
16,20170622,1,854,Empresa,109,17631.1562,26975.6689,0.18,1,9
17,20170621,1,252,Empresa,172,17640.3286,26460.4929,0.18,1,9
203,20170206,8,331,Empresa,114,17789.32,23126.116,0.18,1,9
204,20170206,8,209,Empresa,47,17249.4684,22941.7929,0.18,1,9
205,20170206,8,252,Empresa,167,18199.8904,29119.8247,0.18,1,9
206,20170206,8,162,Empresa,65,17051.4158,26088.6662,0.18,1,9
320,20170130,4,1071,Empresa,149,17525.4202,25762.3677,0.18,1,9
321,20170130,4,807,Empresa,145,17365.5349,24311.7488,0.18,1,9
322,20170130,4,803,Empresa,142,17184.529,23370.9594,0.18,1,9
323,20170130,4,1128,Empresa,23,17002.5247,27204.0395,0.18,1,9
373,20170127,2,385,Empresa,56,17321.6625,27368.2268,0.18,1,9
374,20170127,2,623,Empresa,14,16785.0514,23163.371,0.18,1,9
375,20170127,2,1078,Empresa,75,16943.3838,27109.414,0.18,1,9
376,20170127,2,845,Empresa,174,17365.9725,25180.6601,0.18,1,9
817,20170105,7,240,Empresa,8,18283.6954,27608.38,0.18,1,9
818,20170105,7,404,Empresa,141,18733.9543,28850.2896,0.18,1,9
819,20170105,7,809,Empresa,3,16966.2701,24601.0917,0.18,1,9
820,20170105,7,164,Empresa,171,16709.9392,22391.3186,0.18,1,9
1001,20161224,8,1096,Empresa,109,17631.1562,23096.8146,0.18,1,9
1002,20161224,8,203,Empresa,123,18127.1475,27371.9927,0.18,1,9
1003,20161224,8,781,Empresa,159,17331.0141,23050.2488,0.18,1,9
1004,20161224,8,1004,Empresa,136,17564.6927,23887.982,0.18,1,9
1391,20161205,3,112,Empresa,46,16640.1123,25625.773,0.18,1,9
1392,20161205,3,209,Empresa,163,17730.2222,27127.24,0.18,1,9
1393,20161205,3,844,Empresa,127,17831.8761,25142.9453,0.18,1,9
2905,20160911,2,761,Empresa,12,17374.121,26582.4052,0.18,1,9
2906,20160911,2,51,Empresa,175,17766.5556,24873.1778,0.18,1,9
2907,20160911,2,1015,Empresa,19,16960.2,24083.484,0.18,1,9
2908,20160911,2,177,Empresa,18,17472.3209,26732.651,0.18,1,9
3304,20160815,3,915,Empresa,113,17948.6684,23333.269,0.18,1,9
3305,20160815,3,799,Empresa,148,16964.9592,24429.5413,0.18,1,9
3306,20160815,3,297,Empresa,168,17486.2304,26404.208,0.18,1,9
3307,20160815,3,96,Empresa,158,17344.6449,25149.7352,0.18,1,9
3484,20160803,8,1062,Empresa,140,17251.5879,26394.9294,0.18,1,9
3485,20160803,8,58,Empresa,156,17112.6217,23615.4179,0.18,1,9
3486,20160803,8,301,Empresa,32,17718.1692,24096.7102,0.18,1,9
3487,20160803,8,913,Empresa,25,17496.8069,24845.4658,0.18,1,9
4048,20160706,1,715,Empresa,71,17776.2143,28264.1807,0.18,1,9
4049,20160706,1,999,Empresa,29,17691.8129,26537.7194,0.18,1,9
4050,20160706,1,61,Empresa,9,17021.548,26213.184,0.18,1,9
4051,20160706,1,643,Empresa,85,17594.584,22872.9592,0.18,1,9
4293,20160622,2,898,Empresa,118,17936.6451,27443.067,0.18,1,9
4294,20160622,2,1034,Empresa,115,18308.6794,27646.106,0.18,1,9
4295,20160622,2,1055,Empresa,174,17365.9725,26743.5976,0.18,1,9
4296,20160622,2,285,Empresa,159,17331.0141,22876.9386,0.18,1,9
